id,pais,ciudad,region_geografica,servicio,metrica,spearman_rho,p_valor,significativo
14,México,Tuxtla Gutiérrez,Sur,mercado,closeness_c,-0.4522,0.0,True
14,México,Tuxtla Gutiérrez,Sur,mercado,degree_c,-0.1217,0.0,True
14,México,Tuxtla Gutiérrez,Sur,parque,betweenness_c,-0.1513,0.0,True
14,México,Tuxtla Gutiérrez,Sur,parque,closeness_c,-0.4199,0.0,True
14,México,Tuxtla Gutiérrez,Sur,parque,degree_c,-0.1896,0.0,True
14,México,Tuxtla Gutiérrez,Sur,policia,betweenness_c,-0.0541,0.0,True
14,México,Tuxtla Gutiérrez,Sur,policia,closeness_c,-0.3836,0.0,True
14,México,Tuxtla Gutiérrez,Sur,policia,degree_c,-0.08,0.0,True
15,México,Mérida,Sureste (Península),bomberos,betweenness_c,-0.0805,0.0,True
15,México,Mérida,Sureste (Península),bomberos,closeness_c,-0.5069,0.0,True
15,México,Mérida,Sureste (Península),bomberos,degree_c,-0.0534,0.0,True
15,México,Mérida,Sureste (Península),clinica,betweenness_c,-0.0455,0.0,True
15,México,Mérida,Sureste (Península),clinica,closeness_c,-0.4659,0.0,True
15,México,Mérida,Sureste (Península),clinica,degree_c,-0.1019,0.0,True
15,México,Mérida,Sureste (Península),escuela,betweenness_c,-0.0534,0.0,True
15,México,Mérida,Sureste (Península),escuela,closeness_c,-0.3222,0.0,True
15,México,Mérida,Sureste (Península),escuela,degree_c,-0.1112,0.0,True
15,México,Mérida,Sureste (Península),farmacia,betweenness_c,-0.0679,0.0,True
15,México,Mérida,Sureste (Península),farmacia,closeness_c,-0.3252,0.0,True
15,México,Mérida,Sureste (Península),farmacia,degree_c,-0.122,0.0,True
15,México,Mérida,Sureste (Península),hospital,betweenness_c,-0.0137,0.038188,True
15,México,Mérida,Sureste (Península),hospital,closeness_c,-0.3285,0.0,True
15,México,Mérida,Sureste (Península),hospital,degree_c,-0.0691,0.0,True
15,México,Mérida,Sureste (Península),mercado,betweenness_c,-0.0808,0.0,True
15,México,Mérida,Sureste (Península),mercado,closeness_c,-0.3097,0.0,True
15,México,Mérida,Sureste (Península),mercado,degree_c,-0.0977,0.0,True
15,México,Mérida,Sureste (Península),parque,betweenness_c,-0.0023,0.724518,False
15,México,Mérida,Sureste (Península),parque,closeness_c,-0.1338,0.0,True
15,México,Mérida,Sureste (Península),parque,degree_c,-0.0852,0.0,True
15,México,Mérida,Sureste (Península),policia,betweenness_c,-0.0163,0.013597,True
15,México,Mérida,Sureste (Península),policia,closeness_c,-0.4287,0.0,True
15,México,Mérida,Sureste (Península),policia,degree_c,-0.0273,3.4e-05,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),bomberos,betweenness_c,-0.1011,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),bomberos,closeness_c,-0.8138,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),bomberos,degree_c,-0.1049,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),clinica,betweenness_c,-0.1055,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),clinica,closeness_c,-0.7893,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),clinica,degree_c,-0.1103,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),escuela,betweenness_c,-0.1023,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),escuela,closeness_c,-0.7455,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),escuela,degree_c,-0.1478,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),farmacia,betweenness_c,-0.1015,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),farmacia,closeness_c,-0.7167,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),farmacia,degree_c,-0.1358,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),hospital,betweenness_c,-0.1121,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),hospital,closeness_c,-0.7931,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),hospital,degree_c,-0.1189,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),mercado,betweenness_c,-0.1179,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),mercado,closeness_c,-0.773,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),mercado,degree_c,-0.1542,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),parque,betweenness_c,-0.1152,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),parque,closeness_c,-0.4717,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),parque,degree_c,-0.1321,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),policia,betweenness_c,-0.1158,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),policia,closeness_c,-0.7052,0.0,True
16,México,Valle de Bravo,Centro (Pueblo Mágico),policia,degree_c,-0.1506,0.0,True
17,México,León,Centro-Bajío,bomberos,betweenness_c,-0.1006,0.0,True
17,México,León,Centro-Bajío,bomberos,closeness_c,-0.1001,0.0,True
17,México,León,Centro-Bajío,bomberos,degree_c,-0.1483,0.0,True
17,México,León,Centro-Bajío,clinica,betweenness_c,-0.0843,0.0,True
17,México,León,Centro-Bajío,clinica,closeness_c,-0.7095,0.0,True
17,México,León,Centro-Bajío,clinica,degree_c,-0.1073,0.0,True
17,México,León,Centro-Bajío,escuela,betweenness_c,-0.1054,0.0,True
17,México,León,Centro-Bajío,escuela,closeness_c,-0.2186,0.0,True
17,México,León,Centro-Bajío,escuela,degree_c,-0.1031,0.0,True
17,México,León,Centro-Bajío,farmacia,betweenness_c,-0.1216,0.0,True
17,México,León,Centro-Bajío,farmacia,closeness_c,-0.5652,0.0,True
17,México,León,Centro-Bajío,farmacia,degree_c,-0.1356,0.0,True
17,México,León,Centro-Bajío,hospital,betweenness_c,-0.1146,0.0,True
17,México,León,Centro-Bajío,hospital,closeness_c,-0.5069,0.0,True
17,México,León,Centro-Bajío,hospital,degree_c,-0.1405,0.0,True
17,México,León,Centro-Bajío,mercado,betweenness_c,-0.1237,0.0,True
17,México,León,Centro-Bajío,mercado,closeness_c,-0.4656,0.0,True
17,México,León,Centro-Bajío,mercado,degree_c,-0.1257,0.0,True
17,México,León,Centro-Bajío,parque,betweenness_c,-0.1235,0.0,True
17,México,León,Centro-Bajío,parque,closeness_c,-0.3956,0.0,True
17,México,León,Centro-Bajío,parque,degree_c,-0.1421,0.0,True
17,México,León,Centro-Bajío,policia,betweenness_c,-0.1103,0.0,True
17,México,León,Centro-Bajío,policia,closeness_c,-0.3447,0.0,True
17,México,León,Centro-Bajío,policia,degree_c,-0.1256,0.0,True
18,Colombia,Barranquilla,Caribe,bomberos,betweenness_c,-0.0393,0.0,True
18,Colombia,Barranquilla,Caribe,bomberos,closeness_c,-0.1503,0.0,True
18,Colombia,Barranquilla,Caribe,bomberos,degree_c,-0.0413,0.0,True
18,Colombia,Barranquilla,Caribe,clinica,betweenness_c,-0.1228,0.0,True
18,Colombia,Barranquilla,Caribe,clinica,closeness_c,-0.306,0.0,True
18,Colombia,Barranquilla,Caribe,clinica,degree_c,-0.1701,0.0,True
18,Colombia,Barranquilla,Caribe,escuela,betweenness_c,-0.0961,0.0,True
18,Colombia,Barranquilla,Caribe,escuela,closeness_c,-0.2098,0.0,True
18,Colombia,Barranquilla,Caribe,escuela,degree_c,-0.1272,0.0,True
18,Colombia,Barranquilla,Caribe,farmacia,betweenness_c,-0.0757,0.0,True
18,Colombia,Barranquilla,Caribe,farmacia,closeness_c,-0.0465,0.0,True
18,Colombia,Barranquilla,Caribe,farmacia,degree_c,-0.1311,0.0,True
18,Colombia,Barranquilla,Caribe,hospital,betweenness_c,-0.1057,0.0,True
18,Colombia,Barranquilla,Caribe,hospital,closeness_c,-0.1617,0.0,True
18,Colombia,Barranquilla,Caribe,hospital,degree_c,-0.1178,0.0,True
18,Colombia,Barranquilla,Caribe,mercado,betweenness_c,-0.1055,0.0,True
18,Colombia,Barranquilla,Caribe,mercado,closeness_c,-0.0676,0.0,True
18,Colombia,Barranquilla,Caribe,mercado,degree_c,-0.1228,0.0,True
18,Colombia,Barranquilla,Caribe,parque,betweenness_c,-0.0112,0.09742,False
18,Colombia,Barranquilla,Caribe,parque,closeness_c,-0.1064,0.0,True
18,Colombia,Barranquilla,Caribe,parque,degree_c,-0.0857,0.0,True
18,Colombia,Barranquilla,Caribe,policia,betweenness_c,-0.117,0.0,True
18,Colombia,Barranquilla,Caribe,policia,closeness_c,-0.4071,0.0,True
18,Colombia,Barranquilla,Caribe,policia,degree_c,-0.1361,0.0,True
19,Colombia,Cartagena,Caribe,bomberos,betweenness_c,-0.1088,0.0,True
19,Colombia,Cartagena,Caribe,bomberos,closeness_c,-0.792,0.0,True
19,Colombia,Cartagena,Caribe,bomberos,degree_c,-0.0791,0.0,True
19,Colombia,Cartagena,Caribe,clinica,betweenness_c,-0.1068,0.0,True
19,Colombia,Cartagena,Caribe,clinica,closeness_c,-0.6462,0.0,True
19,Colombia,Cartagena,Caribe,clinica,degree_c,-0.1617,0.0,True
19,Colombia,Cartagena,Caribe,escuela,betweenness_c,-0.1485,0.0,True
19,Colombia,Cartagena,Caribe,escuela,closeness_c,-0.3959,0.0,True
19,Colombia,Cartagena,Caribe,escuela,degree_c,-0.2101,0.0,True
19,Colombia,Cartagena,Caribe,farmacia,betweenness_c,-0.1307,0.0,True
19,Colombia,Cartagena,Caribe,farmacia,closeness_c,-0.644,0.0,True
19,Colombia,Cartagena,Caribe,farmacia,degree_c,-0.1712,0.0,True
19,Colombia,Cartagena,Caribe,hospital,betweenness_c,-0.1076,0.0,True
19,Colombia,Cartagena,Caribe,hospital,closeness_c,-0.6277,0.0,True
19,Colombia,Cartagena,Caribe,hospital,degree_c,-0.16,0.0,True
19,Colombia,Cartagena,Caribe,mercado,betweenness_c,-0.1345,0.0,True
19,Colombia,Cartagena,Caribe,mercado,closeness_c,-0.4963,0.0,True
19,Colombia,Cartagena,Caribe,mercado,degree_c,-0.1425,0.0,True
19,Colombia,Cartagena,Caribe,parque,betweenness_c,-0.1217,0.0,True
19,Colombia,Cartagena,Caribe,parque,closeness_c,-0.5535,0.0,True
19,Colombia,Cartagena,Caribe,parque,degree_c,-0.148,0.0,True
19,Colombia,Cartagena,Caribe,policia,betweenness_c,-0.1028,0.0,True
19,Colombia,Cartagena,Caribe,policia,closeness_c,-0.4075,0.0,True
19,Colombia,Cartagena,Caribe,policia,degree_c,-0.1505,0.0,True
20,Colombia,Santa Marta,Caribe,bomberos,betweenness_c,-0.1036,0.0,True
20,Colombia,Santa Marta,Caribe,bomberos,closeness_c,-0.3464,0.0,True
20,Colombia,Santa Marta,Caribe,bomberos,degree_c,-0.1607,0.0,True
20,Colombia,Santa Marta,Caribe,clinica,betweenness_c,-0.1165,0.0,True
20,Colombia,Santa Marta,Caribe,clinica,closeness_c,-0.4915,0.0,True
20,Colombia,Santa Marta,Caribe,clinica,degree_c,-0.1417,0.0,True
20,Colombia,Santa Marta,Caribe,escuela,betweenness_c,-0.1903,0.0,True
20,Colombia,Santa Marta,Caribe,escuela,closeness_c,-0.1937,0.0,True
20,Colombia,Santa Marta,Caribe,escuela,degree_c,-0.3021,0.0,True
20,Colombia,Santa Marta,Caribe,farmacia,betweenness_c,-0.1184,0.0,True
20,Colombia,Santa Marta,Caribe,farmacia,closeness_c,-0.3078,0.0,True
20,Colombia,Santa Marta,Caribe,farmacia,degree_c,-0.1707,0.0,True
20,Colombia,Santa Marta,Caribe,hospital,betweenness_c,-0.0988,0.0,True
20,Colombia,Santa Marta,Caribe,hospital,closeness_c,-0.3391,0.0,True
20,Colombia,Santa Marta,Caribe,hospital,degree_c,-0.1513,0.0,True
20,Colombia,Santa Marta,Caribe,mercado,betweenness_c,-0.1418,0.0,True
20,Colombia,Santa Marta,Caribe,mercado,closeness_c,-0.1299,0.0,True
20,Colombia,Santa Marta,Caribe,mercado,degree_c,-0.1691,0.0,True
20,Colombia,Santa Marta,Caribe,parque,betweenness_c,-0.1392,0.0,True
20,Colombia,Santa Marta,Caribe,parque,closeness_c,-0.2577,0.0,True
20,Colombia,Santa Marta,Caribe,parque,degree_c,-0.2296,0.0,True
20,Colombia,Santa Marta,Caribe,policia,betweenness_c,-0.1012,0.0,True
20,Colombia,Santa Marta,Caribe,policia,closeness_c,-0.1661,0.0,True
20,Colombia,Santa Marta,Caribe,policia,degree_c,-0.1028,0.0,True
21,Colombia,Montería,Caribe (interior),bomberos,betweenness_c,-0.1892,0.0,True
21,Colombia,Montería,Caribe (interior),bomberos,closeness_c,-0.729,0.0,True
21,Colombia,Montería,Caribe (interior),bomberos,degree_c,-0.1241,0.0,True
21,Colombia,Montería,Caribe (interior),clinica,betweenness_c,-0.163,0.0,True
21,Colombia,Montería,Caribe (interior),clinica,closeness_c,-0.6663,0.0,True
21,Colombia,Montería,Caribe (interior),clinica,degree_c,-0.0861,0.0,True
21,Colombia,Montería,Caribe (interior),escuela,betweenness_c,-0.1727,0.0,True
21,Colombia,Montería,Caribe (interior),escuela,closeness_c,-0.361,0.0,True
21,Colombia,Montería,Caribe (interior),escuela,degree_c,-0.2252,0.0,True
21,Colombia,Montería,Caribe (interior),farmacia,betweenness_c,-0.1518,0.0,True
21,Colombia,Montería,Caribe (interior),farmacia,closeness_c,-0.3717,0.0,True
21,Colombia,Montería,Caribe (interior),farmacia,degree_c,-0.137,0.0,True
21,Colombia,Montería,Caribe (interior),hospital,betweenness_c,-0.1721,0.0,True
21,Colombia,Montería,Caribe (interior),hospital,closeness_c,-0.5387,0.0,True
21,Colombia,Montería,Caribe (interior),hospital,degree_c,-0.105,0.0,True
21,Colombia,Montería,Caribe (interior),mercado,betweenness_c,-0.1665,0.0,True
21,Colombia,Montería,Caribe (interior),mercado,closeness_c,-0.0416,3.6e-05,True
21,Colombia,Montería,Caribe (interior),mercado,degree_c,-0.3693,0.0,True
21,Colombia,Montería,Caribe (interior),parque,betweenness_c,-0.1174,0.0,True
21,Colombia,Montería,Caribe (interior),parque,closeness_c,-0.2426,0.0,True
21,Colombia,Montería,Caribe (interior),parque,degree_c,-0.151,0.0,True
21,Colombia,Montería,Caribe (interior),policia,betweenness_c,-0.1301,0.0,True
21,Colombia,Montería,Caribe (interior),policia,closeness_c,-0.0927,0.0,True
21,Colombia,Montería,Caribe (interior),policia,degree_c,-0.1119,0.0,True
22,Colombia,Valledupar,Caribe (interior),bomberos,betweenness_c,-0.2092,0.0,True
22,Colombia,Valledupar,Caribe (interior),bomberos,closeness_c,-0.6359,0.0,True
22,Colombia,Valledupar,Caribe (interior),bomberos,degree_c,-0.2106,0.0,True
22,Colombia,Valledupar,Caribe (interior),clinica,betweenness_c,-0.1943,0.0,True
22,Colombia,Valledupar,Caribe (interior),clinica,closeness_c,-0.4661,0.0,True
22,Colombia,Valledupar,Caribe (interior),clinica,degree_c,-0.1958,0.0,True
22,Colombia,Valledupar,Caribe (interior),escuela,betweenness_c,-0.1326,0.0,True
22,Colombia,Valledupar,Caribe (interior),escuela,closeness_c,-0.0114,0.299093,False
22,Colombia,Valledupar,Caribe (interior),escuela,degree_c,-0.1178,0.0,True
22,Colombia,Valledupar,Caribe (interior),farmacia,betweenness_c,-0.1428,0.0,True
22,Colombia,Valledupar,Caribe (interior),farmacia,closeness_c,-0.1461,0.0,True
22,Colombia,Valledupar,Caribe (interior),farmacia,degree_c,-0.1136,0.0,True
22,Colombia,Valledupar,Caribe (interior),hospital,betweenness_c,-0.1647,0.0,True
22,Colombia,Valledupar,Caribe (interior),hospital,closeness_c,-0.1811,0.0,True
22,Colombia,Valledupar,Caribe (interior),hospital,degree_c,-0.2029,0.0,True
22,Colombia,Valledupar,Caribe (interior),mercado,betweenness_c,-0.17,0.0,True
22,Colombia,Valledupar,Caribe (interior),mercado,closeness_c,-0.1336,0.0,True
22,Colombia,Valledupar,Caribe (interior),mercado,degree_c,-0.1597,0.0,True
22,Colombia,Valledupar,Caribe (interior),parque,betweenness_c,-0.0941,0.0,True
22,Colombia,Valledupar,Caribe (interior),parque,closeness_c,-0.0047,0.666378,False
22,Colombia,Valledupar,Caribe (interior),parque,degree_c,-0.0799,0.0,True
22,Colombia,Valledupar,Caribe (interior),policia,betweenness_c,-0.0924,0.0,True
22,Colombia,Valledupar,Caribe (interior),policia,closeness_c,0.1416,0.0,True
22,Colombia,Valledupar,Caribe (interior),policia,degree_c,-0.021,0.055174,False
23,Colombia,Bucaramanga,Andina (nororiente),bomberos,betweenness_c,-0.1747,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),bomberos,closeness_c,-0.4517,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),bomberos,degree_c,-0.3068,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),clinica,betweenness_c,-0.1373,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),clinica,closeness_c,-0.633,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),clinica,degree_c,-0.2923,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),escuela,betweenness_c,-0.1892,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),escuela,closeness_c,-0.2479,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),escuela,degree_c,-0.3073,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),farmacia,betweenness_c,-0.1382,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),farmacia,closeness_c,-0.4976,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),farmacia,degree_c,-0.2864,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),hospital,betweenness_c,-0.1173,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),hospital,closeness_c,-0.5245,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),hospital,degree_c,-0.2342,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),mercado,betweenness_c,-0.1705,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),mercado,closeness_c,-0.5779,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),mercado,degree_c,-0.3577,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),parque,betweenness_c,-0.1425,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),parque,closeness_c,-0.3573,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),parque,degree_c,-0.2679,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),policia,betweenness_c,-0.1583,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),policia,closeness_c,-0.4658,0.0,True
23,Colombia,Bucaramanga,Andina (nororiente),policia,degree_c,-0.2824,0.0,True
24,Colombia,Medellín,Andina (noroccidente),bomberos,betweenness_c,-0.0969,0.0,True
24,Colombia,Medellín,Andina (noroccidente),bomberos,closeness_c,-0.4189,0.0,True
24,Colombia,Medellín,Andina (noroccidente),bomberos,degree_c,-0.1784,0.0,True
24,Colombia,Medellín,Andina (noroccidente),clinica,betweenness_c,-0.1277,0.0,True
24,Colombia,Medellín,Andina (noroccidente),clinica,closeness_c,-0.5127,0.0,True
24,Colombia,Medellín,Andina (noroccidente),clinica,degree_c,-0.2559,0.0,True
24,Colombia,Medellín,Andina (noroccidente),escuela,betweenness_c,-0.1489,0.0,True
24,Colombia,Medellín,Andina (noroccidente),escuela,closeness_c,0.0506,0.0,True
24,Colombia,Medellín,Andina (noroccidente),escuela,degree_c,-0.2149,0.0,True
24,Colombia,Medellín,Andina (noroccidente),farmacia,betweenness_c,-0.1153,0.0,True
24,Colombia,Medellín,Andina (noroccidente),farmacia,closeness_c,-0.2302,0.0,True
24,Colombia,Medellín,Andina (noroccidente),farmacia,degree_c,-0.2215,0.0,True
24,Colombia,Medellín,Andina (noroccidente),hospital,betweenness_c,-0.1146,0.0,True
24,Colombia,Medellín,Andina (noroccidente),hospital,closeness_c,-0.4206,0.0,True
24,Colombia,Medellín,Andina (noroccidente),hospital,degree_c,-0.2275,0.0,True
24,Colombia,Medellín,Andina (noroccidente),mercado,betweenness_c,-0.1209,0.0,True
24,Colombia,Medellín,Andina (noroccidente),mercado,closeness_c,-0.0187,0.000254,True
24,Colombia,Medellín,Andina (noroccidente),mercado,degree_c,-0.1799,0.0,True
24,Colombia,Medellín,Andina (noroccidente),parque,betweenness_c,-0.0924,0.0,True
24,Colombia,Medellín,Andina (noroccidente),parque,closeness_c,-0.2478,0.0,True
24,Colombia,Medellín,Andina (noroccidente),parque,degree_c,-0.1825,0.0,True
24,Colombia,Medellín,Andina (noroccidente),policia,betweenness_c,-0.122,0.0,True
24,Colombia,Medellín,Andina (noroccidente),policia,closeness_c,-0.3189,0.0,True
24,Colombia,Medellín,Andina (noroccidente),policia,degree_c,-0.2268,0.0,True
25,Colombia,Bogotá,Andina (centro),bomberos,betweenness_c,-0.0251,0.0,True
25,Colombia,Bogotá,Andina (centro),bomberos,closeness_c,0.0084,0.069162,False
25,Colombia,Bogotá,Andina (centro),bomberos,degree_c,-0.0196,2.5e-05,True
25,Colombia,Bogotá,Andina (centro),clinica,betweenness_c,-0.1183,0.0,True
25,Colombia,Bogotá,Andina (centro),clinica,closeness_c,-0.3413,0.0,True
25,Colombia,Bogotá,Andina (centro),clinica,degree_c,-0.2019,0.0,True
25,Colombia,Bogotá,Andina (centro),escuela,betweenness_c,-0.1218,0.0,True
25,Colombia,Bogotá,Andina (centro),escuela,closeness_c,0.0101,0.029758,True
25,Colombia,Bogotá,Andina (centro),escuela,degree_c,-0.1819,0.0,True
25,Colombia,Bogotá,Andina (centro),farmacia,betweenness_c,-0.1363,0.0,True
25,Colombia,Bogotá,Andina (centro),farmacia,closeness_c,-0.1558,0.0,True
25,Colombia,Bogotá,Andina (centro),farmacia,degree_c,-0.2517,0.0,True
25,Colombia,Bogotá,Andina (centro),hospital,betweenness_c,-0.0817,0.0,True
25,Colombia,Bogotá,Andina (centro),hospital,closeness_c,-0.1146,0.0,True
25,Colombia,Bogotá,Andina (centro),hospital,degree_c,-0.1617,0.0,True
25,Colombia,Bogotá,Andina (centro),mercado,betweenness_c,-0.1561,0.0,True
25,Colombia,Bogotá,Andina (centro),mercado,closeness_c,-0.0895,0.0,True
25,Colombia,Bogotá,Andina (centro),mercado,degree_c,-0.2447,0.0,True
25,Colombia,Bogotá,Andina (centro),parque,betweenness_c,-0.0278,0.0,True
25,Colombia,Bogotá,Andina (centro),parque,closeness_c,0.0051,0.273402,False
25,Colombia,Bogotá,Andina (centro),parque,degree_c,-0.0875,0.0,True
25,Colombia,Bogotá,Andina (centro),policia,betweenness_c,-0.0825,0.0,True
25,Colombia,Bogotá,Andina (centro),policia,closeness_c,-0.0136,0.003492,True
25,Colombia,Bogotá,Andina (centro),policia,degree_c,-0.1397,0.0,True
26,Colombia,Tunja,Andina (centro),bomberos,betweenness_c,-0.0957,0.0,True
26,Colombia,Tunja,Andina (centro),bomberos,closeness_c,-0.5629,0.0,True
26,Colombia,Tunja,Andina (centro),bomberos,degree_c,-0.1079,0.0,True
26,Colombia,Tunja,Andina (centro),clinica,betweenness_c,-0.0616,0.0,True
26,Colombia,Tunja,Andina (centro),clinica,closeness_c,-0.1997,0.0,True
26,Colombia,Tunja,Andina (centro),clinica,degree_c,-0.124,0.0,True
26,Colombia,Tunja,Andina (centro),escuela,betweenness_c,-0.0847,0.0,True
26,Colombia,Tunja,Andina (centro),escuela,closeness_c,-0.0591,0.0,True
26,Colombia,Tunja,Andina (centro),escuela,degree_c,-0.1555,0.0,True
26,Colombia,Tunja,Andina (centro),farmacia,betweenness_c,-0.0684,0.0,True
26,Colombia,Tunja,Andina (centro),farmacia,closeness_c,-0.2375,0.0,True
26,Colombia,Tunja,Andina (centro),farmacia,degree_c,-0.1077,0.0,True
