id,pais,ciudad,estado_departamento,region_geografica,poblacion,poblacion_metro,altitud_m,costero,lat,lon,network_type,metodo_red,n_nodos,n_aristas,grado_promedio,densidad_red,long_prom_arista_m,long_total_calles_m,n_intersecciones,circuity_avg,clustering_prom,n_pois_total,servicios_con_datos,n_pois_hospital,n_pois_clinica,n_pois_farmacia,n_pois_escuela,n_pois_mercado,n_pois_parque,n_pois_policia,n_pois_bomberos,degree_c_mean,degree_c_median,degree_c_std,degree_c_p90,degree_c_cv,closeness_c_mean,closeness_c_median,closeness_c_std,closeness_c_p90,closeness_c_cv,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_p90,betweenness_c_cv,dist_hospital_mean,dist_hospital_median,dist_hospital_std,dist_hospital_p90,dist_hospital_cv,pct_acceso_hospital,dist_clinica_mean,dist_clinica_median,dist_clinica_std,dist_clinica_p90,dist_clinica_cv,pct_acceso_clinica,dist_farmacia_mean,dist_farmacia_median,dist_farmacia_std,dist_farmacia_p90,dist_farmacia_cv,pct_acceso_farmacia,dist_escuela_mean,dist_escuela_median,dist_escuela_std,dist_escuela_p90,dist_escuela_cv,pct_acceso_escuela,dist_mercado_mean,dist_mercado_median,dist_mercado_std,dist_mercado_p90,dist_mercado_cv,pct_acceso_mercado,dist_parque_mean,dist_parque_median,dist_parque_std,dist_parque_p90,dist_parque_cv,pct_acceso_parque,dist_policia_mean,dist_policia_median,dist_policia_std,dist_policia_p90,dist_policia_cv,pct_acceso_policia,dist_bomberos_mean,dist_bomberos_median,dist_bomberos_std,dist_bomberos_p90,dist_bomberos_cv,pct_acceso_bomberos,corr_bomberos_betweenness_c_p,corr_bomberos_betweenness_c_rho,corr_bomberos_closeness_c_p,corr_bomberos_closeness_c_rho,corr_bomberos_degree_c_p,corr_bomberos_degree_c_rho,corr_clinica_betweenness_c_p,corr_clinica_betweenness_c_rho,corr_clinica_closeness_c_p,corr_clinica_closeness_c_rho,corr_clinica_degree_c_p,corr_clinica_degree_c_rho,corr_escuela_betweenness_c_p,corr_escuela_betweenness_c_rho,corr_escuela_closeness_c_p,corr_escuela_closeness_c_rho,corr_escuela_degree_c_p,corr_escuela_degree_c_rho,corr_farmacia_betweenness_c_p,corr_farmacia_betweenness_c_rho,corr_farmacia_closeness_c_p,corr_farmacia_closeness_c_rho,corr_farmacia_degree_c_p,corr_farmacia_degree_c_rho,corr_hospital_betweenness_c_p,corr_hospital_betweenness_c_rho,corr_hospital_closeness_c_p,corr_hospital_closeness_c_rho,corr_hospital_degree_c_p,corr_hospital_degree_c_rho,corr_mercado_betweenness_c_p,corr_mercado_betweenness_c_rho,corr_mercado_closeness_c_p,corr_mercado_closeness_c_rho,corr_mercado_degree_c_p,corr_mercado_degree_c_rho,corr_parque_betweenness_c_p,corr_parque_betweenness_c_rho,corr_parque_closeness_c_p,corr_parque_closeness_c_rho,corr_parque_degree_c_p,corr_parque_degree_c_rho,corr_policia_betweenness_c_p,corr_policia_betweenness_c_rho,corr_policia_closeness_c_p,corr_policia_closeness_c_rho,corr_policia_degree_c_p,corr_policia_degree_c_rho
84,Colombia,Puerto Carreño,Vichada,Orinoquía (frontera),18000,—,55,No,6.185,-67.486,walk,pbf_disk_6000m,843,1318,3.127,0.003714,125.8,166246.8,756,1.0573,0.0327,21,5,1,0,0,16,1,2,1,0,0.003714,0.003563,0.001049,0.004751,0.2826,0.047384,0.04903,0.006625,0.054914,0.1398,0.024461,0.009892,0.036259,0.07627,1.4823,2266.291868,1623.534,1808.842707,5576.5848,0.7982,22.06,,,,,,,,,,,,,1058.640233,399.614,1424.133973,3766.415,1.3452,76.04,2510.211098,1855.982,1871.704626,5947.5468,0.7456,14.71,1900.876648,1165.467,1786.489183,5192.8466,0.9398,43.3,2348.63314,1668.059,1841.823838,5748.8668,0.7842,20.28,,,,,,,,,,,,,,,,,,,0.0,-0.176,0.0,-0.4698,0.0,-0.3558,,,,,,,1e-06,-0.1649,0.0,-0.4027,0.0,-0.2631,0.000158,-0.1298,0.0,-0.322,0.0,-0.2426,0.0,-0.1828,0.0,-0.3434,0.0,-0.3533,1.6e-05,-0.1482,0.0,-0.3514,0.0,-0.2611
85,Colombia,Uribia,La Guajira,Caribe (Alta Guajira),198000,—,8,No,11.714,-72.266,walk,pbf_disk_6000m,1666,2441,2.93,0.00176,128.4,313797.4,1401,1.0435,0.0484,41,7,2,1,2,27,6,2,1,0,0.00176,0.001802,0.000578,0.002402,0.3286,0.046746,0.046689,0.006234,0.055019,0.1334,0.012508,0.003725,0.022595,0.035571,1.8064,1883.218181,1648.819,1352.928813,2930.8905,0.7184,22.81,1926.288044,1701.986,1348.196693,3031.17,0.6999,22.45,1949.13114,1710.654,1359.037084,3035.888,0.6973,21.31,835.643263,654.9885,956.82621,1322.1965,1.145,80.97,1526.137998,1295.485,1321.179366,2460.669,0.8657,36.91,1737.631745,1478.148,1351.203731,2830.2545,0.7776,29.89,1900.557099,1698.624,1328.412797,2892.904,0.699,20.53,,,,,,,,,,,,,0.0,-0.2127,0.0,-0.3778,0.0,-0.1637,0.0,-0.1874,0.0,-0.466,0.0,-0.1779,0.0,-0.1983,0.0,-0.4327,0.0,-0.1497,0.0,-0.1973,0.0,-0.4553,0.0,-0.1482,0.0,-0.1909,0.0,-0.5329,0.0,-0.1669,0.0,-0.1991,0.0,-0.3901,0.0,-0.1656,0.0,-0.2039,0.0,-0.5163,0.0,-0.1558
86,Colombia,Buga,Valle del Cauca,Andina (valle del Cauca),120000,—,969,No,3.901,-76.298,walk,pbf_disk_6000m,3034,4475,2.95,0.000973,106.0,475682.9,2590,1.093,0.0348,95,8,6,1,9,16,20,40,2,1,0.000973,0.000989,0.000312,0.001319,0.3209,0.032769,0.032284,0.003913,0.038535,0.1194,0.009881,0.00263,0.018302,0.026883,1.8523,1483.622807,1016.859,1326.03386,3428.1255,0.8938,49.18,2429.874445,2167.9655,1531.227388,4366.5046,0.6302,13.84,1862.184472,1485.474,1446.383075,4158.516,0.7767,26.37,1083.636365,717.3425,1070.418794,2434.9563,0.9878,68.06,1091.192458,715.4045,1108.252081,2518.7057,1.0156,63.65,922.943033,389.617,1263.517055,3007.7308,1.369,77.59,2296.75173,2054.073,1522.581071,4250.4113,0.6629,18.85,2640.021789,2468.3645,1600.7028,4614.7031,0.6063,11.77,0.0,-0.1976,0.0,-0.3899,0.0,-0.2832,0.0,-0.2188,0.0,-0.5274,0.0,-0.3155,0.0,-0.1941,0.0,-0.3856,0.0,-0.3037,0.0,-0.2208,0.0,-0.6066,0.0,-0.3558,0.0,-0.1614,0.0,-0.3837,0.0,-0.274,0.0,-0.2099,0.0,-0.5493,0.0,-0.388,0.0,-0.1107,0.0,-0.3504,0.0,-0.3387,0.0,-0.2198,0.0,-0.5195,0.0,-0.318
87,Colombia,Caucasia,Antioquia,Caribe (Bajo Cauca),120000,—,50,No,7.988,-75.198,walk,pbf_disk_6000m,2083,3081,2.958,0.001421,93.8,289197.6,1750,1.0704,0.0376,92,7,2,1,4,31,7,45,2,0,0.001421,0.001441,0.000468,0.001921,0.3291,0.033449,0.033944,0.005716,0.040553,0.1709,0.014366,0.003409,0.033234,0.032241,2.3133,2382.87534,1904.107,1638.991499,4608.9664,0.6878,15.75,2383.648499,1599.091,1942.714729,5385.9066,0.815,23.28,1638.310896,950.288,1625.375162,3862.8904,0.9921,52.33,746.889238,500.564,762.849485,1650.336,1.0214,77.92,1611.806375,885.921,1638.080105,4016.9592,1.0163,54.78,1073.411863,605.32,1378.420279,2547.6086,1.2841,68.55,2265.267703,1547.986,1985.447129,5132.6898,0.8765,35.62,,,,,,,,,,,,,0.0,-0.1801,0.0,-0.5399,0.0,-0.2418,0.0,-0.1484,0.0,-0.3196,0.0,-0.2835,0.0,-0.2493,0.0,-0.6288,0.0,-0.2542,0.0,-0.1732,0.0,-0.3435,0.0,-0.115,0.0,-0.2058,0.0,-0.5678,0.0,-0.244,0.0,-0.1556,0.0,-0.4262,0.0,-0.2695,0.0,-0.1964,0.0,-0.5102,0.0,-0.2272
88,Colombia,Aguachica,Cesar,Andina (Magdalena Medio),110000,—,165,No,8.309,-73.626,walk,pbf_disk_6000m,2732,4331,3.171,0.001161,99.9,433150.8,2442,1.0494,0.0329,24,6,3,1,0,7,3,7,3,0,0.001161,0.001098,0.000334,0.001465,0.2877,0.035963,0.035843,0.004123,0.041194,0.1146,0.009959,0.003604,0.017772,0.024604,1.7846,1798.756619,1576.7145,1144.906894,3070.1743,0.6365,24.27,2341.735818,2172.744,1299.719857,3883.6084,0.555,12.26,,,,,,,1273.739733,1038.049,962.377488,2346.5046,0.7556,47.99,1965.565912,1781.4985,1255.629577,3238.6692,0.6388,22.33,1507.631825,1228.736,1158.398793,2761.8343,0.7684,38.87,2597.249014,2457.6775,1575.954175,4231.2613,0.6068,17.68,,,,,,,,,,,,,0.0,-0.2123,0.0,-0.5225,0.0,-0.3513,0.0,-0.1806,0.0,-0.4197,0.0,-0.303,,,,,,,0.0,-0.1978,0.0,-0.3912,0.0,-0.3258,0.0,-0.2132,0.0,-0.5207,0.0,-0.3603,0.0,-0.1525,0.0,-0.4658,0.0,-0.303,0.0,-0.1483,0.0,-0.3553,0.0,-0.3193
89,Colombia,Mosquera,Cundinamarca,Andina (Sabana de Bogotá),150000,—,2516,No,4.706,-74.23,walk,pbf_disk_6000m,7944,10241,2.578,0.000325,80.9,831323.6,5969,1.1044,0.0373,336,8,6,5,37,65,85,131,6,1,0.000325,0.000378,0.000124,0.000504,0.3815,0.021834,0.021532,0.003254,0.026246,0.149,0.00577,0.000628,0.01837,0.014051,3.1835,1703.681392,1286.5765,1361.668876,3444.9045,0.7993,34.06,3000.493144,2621.319,2013.265763,5851.536,0.671,21.8,2281.857573,1550.3025,2025.808769,5389.4413,0.8878,41.97,907.479481,616.593,886.945343,2000.441,0.9774,69.54,949.426658,572.9485,1028.839729,2285.9527,1.0836,68.4,877.579629,420.7465,1188.147309,2241.7739,1.3539,74.79,1868.049897,1582.3925,1374.121078,3541.0803,0.7356,26.94,3643.278901,3373.0025,1900.444383,6289.6458,0.5216,6.43,0.0,-0.1059,0.0,-0.6698,0.0,-0.1389,0.0,-0.1246,0.0,-0.5617,0.0,-0.1525,0.0,-0.1576,0.0,0.0839,0.0,-0.2066,0.0,-0.1196,0.0,-0.3743,0.0,-0.1405,0.0,-0.1182,0.0,-0.2242,0.0,-0.1708,0.0,-0.1317,0.0,-0.0876,0.0,-0.2093,0.0,-0.1245,0.000386,0.0398,0.0,-0.2144,0.0,-0.0923,0.240947,-0.0132,0.0,-0.1334
90,Colombia,Madrid,Cundinamarca,Andina (Sabana de Bogotá),130000,—,2554,No,4.732,-74.264,walk,pbf_disk_6000m,6694,8813,2.633,0.000393,82.7,730563.3,5201,1.1099,0.0413,265,8,4,6,23,46,64,115,6,1,0.000393,0.000448,0.000143,0.000598,0.3647,0.023756,0.023488,0.003596,0.028642,0.1514,0.006287,0.000764,0.019512,0.015633,3.1038,2050.475564,1695.9255,1537.853847,3728.3125,0.75,25.63,1962.521361,1711.8495,1491.965712,3768.3031,0.7602,30.79,3359.854165,2924.798,2896.367448,7705.4545,0.8621,35.87,1004.176174,644.8495,1007.422553,2259.7772,1.0032,66.85,1017.368091,595.1065,1146.796326,2412.4081,1.1272,66.49,908.974026,401.937,1303.736542,2387.1379,1.4343,75.89,1689.724034,1503.772,1287.031534,2984.1065,0.7617,32.81,4424.273514,4108.8575,2722.681301,8454.0177,0.6154,7.56,0.0,-0.0835,0.0,-0.2648,0.0,-0.1021,0.0,-0.1303,0.00646,-0.0333,0.0,-0.1888,0.0,-0.1512,0.0,0.1955,0.0,-0.2194,0.0,-0.1008,0.000442,-0.0429,0.0,-0.1206,0.0,-0.1016,0.0,-0.3152,0.0,-0.1408,0.0,-0.126,0.708519,0.0046,0.0,-0.2235,0.0,-0.1236,0.0,0.1479,0.0,-0.2172,0.0,-0.0934,0.004568,0.0347,0.0,-0.1804
91,Colombia,Funza,Cundinamarca,Andina (Sabana de Bogotá),110000,—,2548,No,4.716,-74.211,walk,pbf_disk_6000m,7933,10189,2.569,0.000324,81.2,830051.5,5962,1.0956,0.0391,311,8,6,5,37,59,79,116,8,1,0.000324,0.000378,0.000124,0.000504,0.3821,0.020581,0.02088,0.003269,0.024574,0.1588,0.006174,0.000624,0.019572,0.0133,3.17,2085.301676,1363.575,1829.651768,5128.5428,0.8774,32.35,3204.900807,2616.142,2381.183973,6974.7922,0.743,21.83,2240.079998,1542.664,1967.696394,4997.61,0.8784,42.03,1063.234922,682.741,1088.870009,2337.7944,1.0241,63.91,1003.406251,620.132,1084.924399,2305.4002,1.0812,65.46,1044.796728,461.606,1445.843051,2766.3068,1.3839,72.27,1853.036025,1590.596,1339.623647,3359.7256,0.7229,26.13,3781.408167,3368.838,2156.476095,6883.728,0.5703,6.44,0.0,-0.1075,0.0,-0.8014,0.0,-0.1504,0.0,-0.1234,0.0,-0.6777,0.0,-0.1616,0.0,-0.1648,0.0,-0.2535,0.0,-0.1992,0.0,-0.134,0.0,-0.6379,0.0,-0.1598,0.0,-0.111,0.0,-0.4241,0.0,-0.1559,0.0,-0.1412,0.0,-0.2603,0.0,-0.1987,0.0,-0.1308,0.0,-0.1445,0.0,-0.2052,0.0,-0.1032,0.0,-0.1111,0.0,-0.1442
92,Colombia,Ocaña,Norte de Santander,Andina (nororiente),100000,—,1202,No,8.237,-73.356,walk,pbf_disk_6000m,3623,4663,2.574,0.000711,96.7,452318.8,2685,1.1753,0.0353,170,6,3,5,6,93,37,26,0,0,0.000711,0.000828,0.000278,0.001104,0.3905,0.023266,0.023797,0.004354,0.028674,0.1872,0.012094,0.001658,0.028442,0.03314,2.3517,2276.943296,1576.291,1801.542113,4845.984,0.7912,19.82,2160.089426,1427.951,1880.541585,4893.0652,0.8706,30.55,2651.691311,2030.646,2066.55909,5149.269,0.7793,21.03,734.854457,394.02,1156.916894,1562.7988,1.5743,80.84,1324.391301,844.593,1581.454457,2936.3782,1.1941,60.2,1426.807522,886.096,1596.242485,3259.539,1.1188,55.15,,,,,,,,,,,,,,,,,,,0.0,-0.207,0.0,-0.8422,0.0,-0.2416,0.0,-0.2472,0.0,-0.591,0.0,-0.3086,0.0,-0.1465,0.0,-0.5263,0.0,-0.1364,0.0,-0.204,0.0,-0.8256,0.0,-0.2214,0.0,-0.2108,0.0,-0.4491,0.0,-0.2827,0.0,-0.2167,0.0,-0.7624,0.0,-0.2385,,,,,,
93,Colombia,Villa del Rosario,Norte de Santander,"Andina (metro Cúcuta, frontera)",95000,—,400,No,7.834,-72.474,walk,pbf_disk_6000m,8122,10741,2.645,0.000326,78.8,847939.2,6113,1.0812,0.0355,469,8,17,24,20,196,79,120,11,2,0.000326,0.000369,0.000128,0.000493,0.3929,0.020484,0.020515,0.003029,0.024332,0.1479,0.006033,0.000714,0.019145,0.012703,3.1732,2441.036954,2307.5295,1193.587734,4248.1787,0.489,11.03,2148.03049,2052.132,1203.462883,3751.8312,0.5603,18.41,1791.83697,1644.3225,1116.317707,3316.5502,0.623,28.56,598.572773,459.4,479.856969,1236.5732,0.8017,82.22,1059.200457,902.674,841.317332,2062.8923,0.7943,54.99,883.952285,677.113,751.464675,1904.5666,0.8501,67.25,1836.883113,1584.2915,1143.361696,3555.9581,0.6224,27.55,3876.681071,3626.449,2142.79112,6858.3328,0.5527,9.94,0.0,-0.0813,0.0,-0.1248,0.0,-0.1015,0.0,-0.1241,0.0,-0.1096,0.0,-0.1735,0.0,-0.1971,0.0,-0.1162,0.0,-0.2426,0.0,-0.1072,0.0,0.2398,0.0,-0.1626,0.0,-0.0976,0.048701,0.0219,0.0,-0.0698,0.0,-0.155,0.308614,0.0113,0.0,-0.2079,0.0,-0.138,0.0,0.0756,0.0,-0.1719,0.0,-0.1148,0.213149,0.0138,0.0,-0.19
94,Colombia,Santander de Quilichao,Cauca,Andina (norte del Cauca),95000,—,1071,No,3.01,-76.485,walk,pbf_disk_6000m,2734,3463,2.533,0.000927,138.3,479409.1,1955,1.0903,0.0223,119,8,3,6,4,77,13,12,3,1,0.000927,0.001098,0.000382,0.001464,0.4126,0.035375,0.035639,0.005523,0.042407,0.1561,0.010256,0.002188,0.022056,0.028761,2.1505,2823.024357,2025.606,2085.226006,6074.2701,0.7386,16.13,2342.432149,1264.2635,2140.065705,5441.7635,0.9136,39.58,2827.576888,1759.5885,2250.160521,6218.4012,0.7958,19.5,952.348058,499.9775,1175.048012,2587.4706,1.2338,71.14,2109.066262,1174.0095,2075.968955,5387.4876,0.9843,42.9,2332.767527,1234.759,2240.277306,5735.634,0.9604,41.88,2635.915688,1581.2075,2203.516929,5953.2488,0.836,27.14,2971.162344,1987.5375,2229.640266,6296.6141,0.7504,13.39,0.0,-0.1729,0.0,-0.6754,0.0,-0.317,0.0,-0.1691,0.0,-0.6248,0.0,-0.3204,0.0,-0.2316,0.0,-0.5569,0.0,-0.314,0.0,-0.1788,0.0,-0.6483,0.0,-0.3313,0.0,-0.1758,0.0,-0.6096,0.0,-0.2807,0.0,-0.1726,0.0,-0.6271,0.0,-0.3046,0.0,-0.1718,0.0,-0.6105,0.0,-0.3411,0.0,-0.1808,0.0,-0.6522,0.0,-0.3227
95,Colombia,Sahagún,Córdoba,Caribe (interior),95000,—,60,No,8.947,-75.446,walk,pbf_disk_6000m,1699,2583,3.041,0.001791,111.1,287400.8,1474,1.0557,0.0278,51,5,1,0,0,31,6,12,0,1,0.001791,0.001767,0.000552,0.002356,0.3085,0.03577,0.036559,0.006667,0.044256,0.1864,0.016546,0.005453,0.025965,0.047381,1.5692,2228.85097,1708.819,1743.125959,4940.374,0.7821,29.9,,,,,,,,,,,,,748.454302,417.212,914.085472,1810.001,1.2213,78.69,1512.200444,979.279,1422.738764,4114.2268,0.9408,51.5,1245.252743,668.708,1349.809683,3777.832,1.084,65.92,,,,,,,2683.950685,2616.279,1504.699601,4352.955,0.5606,10.54,0.0,-0.1643,0.0,-0.4971,0.0,-0.2803,,,,,,,0.0,-0.2768,0.0,-0.6726,0.0,-0.3922,,,,,,,0.0,-0.2296,0.0,-0.5892,0.0,-0.371,0.0,-0.3061,0.0,-0.84,0.0,-0.4506,0.0,-0.2821,0.0,-0.7116,0.0,-0.4047,,,,,,
96,Colombia,Cereté,Córdoba,Caribe (interior),90000,—,20,No,8.885,-75.792,walk,pbf_disk_6000m,2448,3338,2.727,0.001114,119.0,397436.6,1937,1.0601,0.0307,170,4,2,0,0,52,109,7,0,0,0.001114,0.001226,0.000403,0.001635,0.3615,0.039117,0.039433,0.005133,0.045239,0.1312,0.010247,0.0027,0.022408,0.024852,2.1868,2780.353583,1963.959,2122.457418,6237.345,0.7634,15.2,,,,,,,,,,,,,715.63313,509.2355,739.302581,1400.7323,1.0331,77.86,1012.509435,324.288,1546.703269,3483.4043,1.5276,74.06,1820.333429,1356.224,1528.272381,4064.0864,0.8396,33.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.1961,0.0,-0.2596,0.0,-0.3282,,,,,,,0.0,-0.1431,0.0,-0.389,0.0,-0.2943,0.0,-0.1379,0.0,-0.2066,0.0,-0.31,0.0,-0.1583,0.0,-0.2619,0.0,-0.292,,,,,,
97,Colombia,Sabaneta,Antioquia,Andina (Valle de Aburrá),90000,—,1550,No,6.152,-75.616,walk,pbf_disk_6000m,15102,20442,2.707,0.000179,65.5,1342972.4,11544,1.118,0.0339,706,8,15,8,70,280,118,191,20,4,0.000179,0.000199,6.9e-05,0.000265,0.3856,0.017158,0.017415,0.003072,0.020879,0.1791,0.003942,0.000445,0.012258,0.009096,3.1095,1697.091688,1157.4515,1599.031807,4166.4135,0.9422,41.41,2679.506245,2250.347,1806.090757,5221.6391,0.674,17.53,1215.199791,749.1775,1499.214577,2790.9037,1.2337,63.23,535.83892,341.429,700.723804,1023.9567,1.3077,89.47,841.232999,579.499,1000.99561,1769.7092,1.1899,74.07,819.720352,534.5345,983.609365,1635.587,1.1999,75.69,1535.029114,1288.6885,1295.053708,2730.422,0.8437,37.74,2816.48161,2442.596,1743.961253,5190.8337,0.6192,11.14,0.0,-0.1116,0.0,-0.4815,0.0,-0.145,0.0,-0.106,0.0,-0.4576,0.0,-0.145,0.0,-0.1984,0.0,-0.198,0.0,-0.3508,0.0,-0.1814,0.0,-0.3367,0.0,-0.3755,0.0,-0.1844,0.0,-0.4624,0.0,-0.3536,0.0,-0.1686,0.0,-0.254,0.0,-0.3244,0.0,-0.1784,0.0,-0.3757,0.0,-0.3492,0.0,-0.1501,0.0,-0.3365,0.0,-0.2449
98,Colombia,Candelaria,Valle del Cauca,Andina (valle del Cauca),90000,—,1000,No,3.409,-76.351,walk,pbf_disk_6000m,2178,3057,2.807,0.001289,137.5,421452.6,1848,1.0633,0.0328,37,8,4,1,1,14,6,9,1,1,0.001289,0.001378,0.000412,0.001837,0.3195,0.037366,0.036886,0.005874,0.045274,0.1572,0.012147,0.002878,0.032621,0.025744,2.6856,2135.040228,1446.7795,1832.180295,5066.4938,0.8581,39.94,4293.021225,2966.2075,3607.858496,10004.399,0.8404,22.41,6427.879398,4745.77,4229.633223,12793.034,0.658,6.89,1855.974188,957.4185,1899.944017,4992.5728,1.0237,51.65,4073.669436,2697.798,3684.622641,9903.9997,0.9045,30.72,1965.519798,1132.917,1998.226669,5442.366,1.0166,46.14,4303.624142,3222.673,3587.718302,9996.0187,0.8337,21.44,4403.567461,3395.895,3583.045808,10106.8277,0.8137,19.19,4e-06,-0.0991,0.0,-0.3092,0.0,-0.132,0.0,-0.1193,0.0,-0.2876,0.0,-0.1613,1e-06,-0.105,0.0,-0.1858,0.0,-0.2865,0.000438,-0.0753,0.788732,0.0057,0.0,-0.143,2.6e-05,-0.0899,0.0,-0.2382,0.0,-0.2433,1e-06,-0.1068,0.0,-0.292,0.0,-0.1487,0.0,-0.1085,0.002942,-0.0637,0.0,-0.3445,0.0,-0.1093,0.0,-0.3119,0.0,-0.1487
99,Colombia,Garzón,Huila,Andina (sur),90000,—,828,No,2.197,-75.627,walk,pbf_disk_6000m,1522,2096,2.754,0.001811,115.5,242274.3,1186,1.1305,0.047,67,8,5,3,5,28,11,12,1,2,0.001811,0.001972,0.000683,0.00263,0.377,0.037063,0.037059,0.006534,0.046232,0.1763,0.017675,0.004187,0.032013,0.060085,1.8112,1969.1223,1190.65,1974.810695,5385.63,1.0029,41.85,1979.788269,1279.673,1884.862797,5270.4145,0.9521,38.11,2039.455706,1335.4955,1903.292587,5339.0973,0.9332,34.82,1176.634843,670.5375,1272.11267,3286.2722,1.0811,62.68,1826.586548,1122.6165,1850.973498,5016.1963,1.0134,44.61,1577.600542,737.253,1839.728635,4762.445,1.1662,60.78,2273.413512,1566.292,1904.974484,5567.7353,0.8379,26.54,2325.623202,1787.3085,1785.737994,5269.0168,0.7679,23.13,0.0,-0.2624,0.0,-0.628,0.0,-0.3221,0.0,-0.2874,0.0,-0.8464,0.0,-0.3874,0.0,-0.2687,0.0,-0.6085,0.0,-0.33,0.0,-0.2725,0.0,-0.8386,0.0,-0.3743,0.0,-0.2562,0.0,-0.731,0.0,-0.3588,0.0,-0.2854,0.0,-0.7702,0.0,-0.3803,0.0,-0.2668,0.0,-0.6427,0.0,-0.3605,0.0,-0.2657,0.0,-0.8067,0.0,-0.3697
100,Colombia,Montelíbano,Córdoba,Caribe (San Jorge),85000,—,48,No,7.98,-75.416,walk,pbf_disk_6000m,1891,2865,3.03,0.001603,76.0,218234.2,1615,1.0452,0.0284,40,4,0,0,2,28,8,2,0,0,0.001603,0.001587,0.000513,0.002116,0.3202,0.036524,0.037041,0.005771,0.043319,0.158,0.014409,0.004351,0.028578,0.036602,1.9834,,,,,,,,,,,,,1118.21627,1029.355,796.205012,1773.029,0.712,48.23,550.330203,412.687,588.804346,1096.847,1.0699,86.67,899.051686,774.415,733.608416,1570.799,0.816,65.1,1308.179887,1333.663,783.37022,1933.118,0.5988,32.73,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2102,0.0,-0.4043,0.0,-0.2709,0.0,-0.1793,0.0,-0.3348,0.0,-0.2334,,,,,,,0.0,-0.1331,0.0,-0.1758,0.0,-0.2479,0.0,-0.1405,0.071255,0.0415,0.0,-0.2438,,,,,,
101,Colombia,Caldas,Antioquia,Andina (Valle de Aburrá),85000,—,1750,No,6.091,-75.636,walk,pbf_disk_6000m,3279,4060,2.476,0.000755,117.5,478962.2,2290,1.2747,0.0224,167,8,1,5,13,44,57,42,4,1,0.000755,0.000915,0.000318,0.00122,0.4212,0.029033,0.028865,0.00481,0.035553,0.1657,0.010515,0.001274,0.024979,0.031495,2.3757,3024.899985,2054.266,2688.394525,6750.5658,0.8888,29.86,2551.928659,1603.23,2537.701618,6078.8434,0.9944,40.32,2514.570366,1515.336,2425.825308,5882.6214,0.9647,38.61,884.821934,473.505,1251.616695,1965.3682,1.4145,73.86,1405.725789,736.535,2050.360897,3562.6056,1.4586,58.46,1343.287585,927.091,1547.289722,3108.8022,1.1519,52.21,1820.060394,1228.11,1931.296768,3792.4644,1.0611,36.81,3358.771427,2345.316,2739.011851,7220.6926,0.8155,19.91,0.0,-0.1283,0.0,-0.3603,0.0,-0.3323,0.0,-0.15,0.0,-0.5636,0.0,-0.3631,0.0,-0.1652,0.0,-0.1327,0.0,-0.3574,0.0,-0.153,0.0,-0.6822,0.0,-0.3296,0.0,-0.145,0.0,-0.4911,0.0,-0.3615,0.0,-0.1712,0.0,-0.391,0.0,-0.3897,0.0,-0.1612,0.0,-0.365,0.0,-0.3789,0.0,-0.1556,0.0,-0.1467,0.0,-0.2767
102,Colombia,Acacías,Meta,Orinoquía / Llanos (piedemonte),85000,—,498,No,3.988,-73.759,walk,pbf_disk_6000m,3496,4693,2.685,0.000768,99.5,467782.0,2606,1.066,0.0381,109,6,1,0,0,64,16,26,1,1,0.000768,0.000858,0.00031,0.001144,0.4034,0.025679,0.025374,0.004381,0.03187,0.1706,0.011202,0.001982,0.023802,0.035738,2.1248,2939.60158,2481.244,1758.146664,5531.591,0.5981,11.27,,,,,,,,,,,,,953.974854,580.3945,948.05828,2467.1585,0.9938,68.31,2110.977173,1325.5575,1857.748744,5047.216,0.88,43.34,1531.430166,951.1865,1477.057935,3511.85,0.9645,51.32,2940.473611,2698.8415,1640.560724,5376.7945,0.5579,9.9,2931.085147,2587.771,1689.043336,5469.981,0.5763,10.13,0.0,-0.2278,0.0,-0.9187,0.0,-0.3078,,,,,,,0.0,-0.2436,0.0,-0.7282,0.0,-0.3457,,,,,,,0.0,-0.2268,0.0,-0.9216,0.0,-0.3161,0.0,-0.243,0.0,-0.8234,0.0,-0.3867,0.0,-0.188,0.0,-0.5666,0.0,-0.3277,0.0,-0.2285,0.0,-0.9161,0.0,-0.2948
